County Name_x,State Name_x,year,county,state,mortality_average,mortality_min,mortality_max,State Name_y,County Name_y,Max,Min,Mean,Median,Std
Billings  ,North Dakota,2014,billings,north dakota,22.11,16.48,29.11,North Dakota,Billings,0.050824,0.005706,0.033769906849315065,0.034765,0.007385133296696843
Burke  ,North Dakota,2014,burke,north dakota,39.52,31.84,47.74,North Dakota,Burke,0.051529,0.007412,0.030308046575342463,0.030706,0.007801258186810344
Burleigh  ,North Dakota,2014,burleigh,north dakota,33.34,30.71,36.16,North Dakota,Burleigh,0.052118,0.005235,0.03000178904109589,0.030765,0.008500341986131983
Cass  ,North Dakota,2014,cass,north dakota,39.84,37.11,42.54,North Dakota,Cass,0.049,0.002,0.02727280991735537,0.028,0.00908806754736873
Dunn  ,North Dakota,2014,dunn,north dakota,36.7,30.12,43.81,North Dakota,Dunn,0.050941,0.005882,0.029509320441988948,0.030353,0.00734238496747521
McKenzie  ,North Dakota,2014,mckenzie,north dakota,39.17,32.87,45.82,North Dakota,McKenzie,0.056471,0.006588,0.03073671267605634,0.031647,0.008516328844675864
Mercer  ,North Dakota,2014,mercer,north dakota,31.91,26.49,37.74,North Dakota,Mercer,0.050176,0.004235,0.03126242307692308,0.032647,0.008146000939271154
Oliver  ,North Dakota,2014,oliver,north dakota,30.22,22.59,38.14,North Dakota,Oliver,0.056118,0.008765,0.03333626210826211,0.034118,0.007848570773238368
Williams  ,North Dakota,2014,williams,north dakota,45.12,40.71,49.97,North Dakota,Williams,0.051176,0.002176,0.026559216438356167,0.026941,0.009241235096247937
Allen  ,Ohio,2014,allen,ohio,59.6,56.01,63.45,Ohio,Allen,0.065059,0.009118,0.03497019534883721,0.035647,0.009891674644842379
Ashtabula  ,Ohio,2014,ashtabula,ohio,64.55,61.1,68.2,Ohio,Ashtabula,0.063412,0.014091,0.03565306046511628,0.035235,0.009590428547774687
Butler  ,Ohio,2014,butler,ohio,61.89,59.1,65.2,Ohio,Butler,0.065941,0.000824,0.032451208333333335,0.0326765,0.010447166933011127
Clark  ,Ohio,2014,clark,ohio,61.81,58.47,65.35,Ohio,Clark,0.059118,0.006588,0.030363253488372093,0.030205500000000003,0.009880964981631496
Clermont  ,Ohio,2014,clermont,ohio,59.57,56.59,63.1,Ohio,Clermont,0.060235,0.012941,0.03627447196261682,0.036529,0.009601907728416884
Clinton  ,Ohio,2014,clinton,ohio,66.22,61.57,70.9,Ohio,Clinton,0.06,0.014765,0.037603869767441865,0.038294,0.009078774650314017
Cuyahoga  ,Ohio,2014,cuyahoga,ohio,41.02,39.28,43.12,Ohio,Cuyahoga,0.061824,0.000588,0.02835936119402985,0.027588,0.01064250551876853
Delaware  ,Ohio,2014,delaware,ohio,39.55,36.89,42.38,Ohio,Delaware,0.064182,0.008882,0.032725646511627904,0.032941,0.009120865433076726
Fayette  ,Ohio,2014,fayette,ohio,74.5,69.19,79.92,Ohio,Fayette,0.062235,0.001412,0.0323263125,0.0328955,0.009901559345038485
Franklin  ,Ohio,2014,franklin,ohio,55.67,53.32,58.32,Ohio,Franklin,0.065824,0.005941,0.03374875503875969,0.034118,0.010439550500581268
Geauga  ,Ohio,2014,geauga,ohio,38.95,36.19,41.72,Ohio,Geauga,0.066412,0.013167,0.03829936279069768,0.038118,0.009587371381559955
Greene  ,Ohio,2014,greene,ohio,45.9,43.15,48.89,Ohio,Greene,0.057765,0.008412,0.03291747441860465,0.033588,0.009735259651124354
Hamilton  ,Ohio,2014,hamilton,ohio,49.26,46.98,51.76,Ohio,Hamilton,0.061,0.001,0.030530649874055415,0.030471,0.01055896455422277
Jefferson  ,Ohio,2014,jefferson,ohio,72.96,69.34,77.05,Ohio,Jefferson,0.048412,0.0,0.029569027906976745,0.030412,0.008313427077058694
Knox  ,Ohio,2014,knox,ohio,53.24,49.5,57.05,Ohio,Knox,0.060647,0.011091,0.03483,0.035588,0.009436864287433578
Lake  ,Ohio,2014,lake,ohio,46.45,43.65,49.43,Ohio,Lake,0.065824,0.006583,0.03370482093023256,0.0336765,0.010022227416120966
Lawrence  ,Ohio,2014,lawrence,ohio,76.22,71.45,80.6,Ohio,Lawrence,0.053294,0.003882,0.026801093023255815,0.0265585,0.008740277843097622
Licking  ,Ohio,2014,licking,ohio,63.25,59.61,67.01,Ohio,Licking,0.056118,0.0035,0.031677623255813955,0.032,0.008902066807293276
Lorain  ,Ohio,2014,lorain,ohio,60.81,58.01,64.26,Ohio,Lorain,0.059118,0.007273,0.030688897674418604,0.029706,0.009980824579589901
Lucas  ,Ohio,2014,lucas,ohio,60.74,57.73,63.94,Ohio,Lucas,0.063059,0.0046,0.03130867224080267,0.0315335,0.010471366319600401
Madison  ,Ohio,2014,madison,ohio,62.11,57.37,66.76,Ohio,Madison,0.058588,0.012824,0.0356076038647343,0.036294,0.009031553596507463
Mahoning  ,Ohio,2014,mahoning,ohio,50.9,48.16,53.62,Ohio,Mahoning,0.060706,0.009059,0.029590043269230766,0.0289115,0.009927229448090089
Medina  ,Ohio,2014,medina,ohio,50.07,47.25,53.23,Ohio,Medina,0.061294,0.005706,0.032955367441860464,0.033118,0.009234375086753845
Miami  ,Ohio,2014,miami,ohio,55.8,52.6,59.38,Ohio,Miami,0.062706,0.011235,0.03445158139534884,0.034824,0.0095211799316703
Montgomery  ,Ohio,2014,montgomery,ohio,51.83,49.52,54.43,Ohio,Montgomery,0.058941,0.006059,0.033536920930232555,0.034,0.009964132107812666
Noble  ,Ohio,2014,noble,ohio,39.28,35.16,43.66,Ohio,Noble,0.067412,0.005529,0.03446339832869081,0.034765,0.010260871233174896
Portage  ,Ohio,2014,portage,ohio,54.99,51.83,58.15,Ohio,Portage,0.056176,0.001941,0.025986990654205608,0.0253235,0.008604253021944433
Preble  ,Ohio,2014,preble,ohio,56.98,52.36,61.49,Ohio,Preble,0.059765,0.000941,0.02935165479452055,0.029176,0.009603128620875456
Stark  ,Ohio,2014,stark,ohio,52.83,50.25,55.4,Ohio,Stark,0.063529,0.0025,0.03134948682170543,0.031059,0.00930442689177446
Summit  ,Ohio,2014,summit,ohio,57.3,54.81,60.3,Ohio,Summit,0.056176,0.008667,0.028399795348837208,0.027882,0.00829800700962309
Trumbull  ,Ohio,2014,trumbull,ohio,57.02,54.08,59.91,Ohio,Trumbull,0.064824,0.0,0.03314848915662651,0.032882,0.00998137024319034
Warren  ,Ohio,2014,warren,ohio,49.66,46.46,53.24,Ohio,Warren,0.061235,0.007353,0.03391888372093023,0.034529,0.010341327774547219
Washington  ,Ohio,2014,washington,ohio,62.06,58.25,66.23,Ohio,Washington,0.058647,0.0025,0.03373873134328358,0.033941,0.009260536254853858
Wood  ,Ohio,2014,wood,ohio,49.24,46.0,52.9,Ohio,Wood,0.056824,0.005647,0.031399409302325584,0.031875,0.00922842654898474
Adair  ,Oklahoma,2014,adair,oklahoma,69.43,63.6,75.14,Oklahoma,Adair,0.063529,0.007412,0.03182030555555556,0.0321235,0.009852666466620905
Bryan  ,Oklahoma,2014,bryan,oklahoma,70.98,66.32,75.37,Oklahoma,Bryan,0.062529,0.009294,0.03453056886227545,0.034382499999999996,0.008793169174528626
Caddo  ,Oklahoma,2014,caddo,oklahoma,79.13,73.43,85.09,Oklahoma,Caddo,0.048176,0.001,0.01856131055900621,0.0187945,0.01100291513722431
Canadian  ,Oklahoma,2014,canadian,oklahoma,62.13,58.42,65.97,Oklahoma,Canadian,0.061882,0.003353,0.03411122988505747,0.03358800000000001,0.011386983495830689
Cherokee  ,Oklahoma,2014,cherokee,oklahoma,71.29,66.74,76.39,Oklahoma,Cherokee,0.060529,0.008059,0.03025729370629371,0.0292645,0.009279821244370443
Cleveland  ,Oklahoma,2014,cleveland,oklahoma,61.18,58.19,64.41,Oklahoma,Cleveland,0.060471,0.003647,0.03377249848024316,0.034471,0.01148751646834581
Comanche  ,Oklahoma,2014,comanche,oklahoma,77.16,73.11,81.5,Oklahoma,Comanche,0.062529,0.003294,0.0341885205479452,0.033765,0.010747372897634703
Creek  ,Oklahoma,2014,creek,oklahoma,76.68,72.12,80.98,Oklahoma,Creek,0.062941,0.003706,0.033572787535410764,0.033765,0.00961196863631618
Dewey  ,Oklahoma,2014,dewey,oklahoma,83.26,74.4,92.46,Oklahoma,Dewey,0.060882,0.001294,0.03503542985074627,0.034588,0.01025739211614024
Jefferson  ,Oklahoma,2014,jefferson,oklahoma,85.06,77.04,92.62,Oklahoma,Jefferson,0.066353,0.009471,0.03645255855855856,0.035882,0.00872610882485528
Kay  ,Oklahoma,2014,kay,oklahoma,69.64,64.92,74.52,Oklahoma,Kay,0.061941,0.00225,0.03597784397163121,0.037,0.011233375624706334
Lincoln  ,Oklahoma,2014,lincoln,oklahoma,75.46,70.51,80.53,Oklahoma,Lincoln,0.064824,0.002706,0.03495109550561798,0.035117499999999996,0.010132322958319978
Love  ,Oklahoma,2014,love,oklahoma,65.57,59.69,71.7,Oklahoma,Love,0.064765,0.008412,0.03806567405063291,0.0369115,0.009266057447844417
Mayes  ,Oklahoma,2014,mayes,oklahoma,70.5,65.63,75.14,Oklahoma,Mayes,0.057882,0.005176,0.03178242413793104,0.031353,0.009278745740772656
McClain  ,Oklahoma,2014,mcclain,oklahoma,80.39,74.94,85.41,Oklahoma,McClain,0.060235,0.004941,0.03330152957746479,0.033529,0.010278740733622865
Oklahoma  ,Oklahoma,2014,oklahoma,oklahoma,69.6,66.68,72.52,Oklahoma,Oklahoma,0.064412,0.002765,0.03439769565217391,0.034617499999999995,0.011073096237364227
Ottawa  ,Oklahoma,2014,ottawa,oklahoma,83.28,77.02,89.13,Oklahoma,Ottawa,0.053353,0.007294,0.029261415094339622,0.0292,0.007637485094549663
Pittsburg  ,Oklahoma,2014,pittsburg,oklahoma,79.19,74.46,83.94,Oklahoma,Pittsburg,0.063765,0.002882,0.0304454011461318,0.030294,0.010121416864753359
Sequoyah  ,Oklahoma,2014,sequoyah,oklahoma,68.81,64.06,73.65,Oklahoma,Sequoyah,0.049583,0.004412,0.02757215,0.0268235,0.008230135197158884
Tulsa  ,Oklahoma,2014,tulsa,oklahoma,60.04,57.29,62.88,Oklahoma,Tulsa,0.062353,0.001176,0.030592544179523142,0.0303825,0.010200482269428445
Clackamas  ,Oregon,2014,clackamas,oregon,38.33,36.07,40.9,Oregon,Clackamas,0.053294,0.013529,0.0297552012987013,0.029588,0.007968741099499218
Columbia  ,Oregon,2014,columbia,oregon,55.53,51.47,59.85,Oregon,Columbia,0.045235,0.007615,0.025698779220779223,0.025294,0.006978586600766804
Deschutes  ,Oregon,2014,deschutes,oregon,42.46,39.46,45.8,Oregon,Deschutes,0.049706,0.0155,0.03408696753246754,0.034029500000000004,0.006478215471235072
Jackson  ,Oregon,2014,jackson,oregon,50.98,48.27,53.76,Oregon,Jackson,0.050647,0.016941,0.03551196710526316,0.0357355,0.007169082065450392
Lane  ,Oregon,2014,lane,oregon,50.24,47.52,53.16,Oregon,Lane,0.043353,0.003,0.024680288961038962,0.024941,0.006706053287495648
Marion  ,Oregon,2014,marion,oregon,45.28,42.68,48.27,Oregon,Marion,0.051588,0.009412,0.02701154109589041,0.027028999999999997,0.007187864589255413
Multnomah  ,Oregon,2014,multnomah,oregon,44.8,42.5,47.41,Oregon,Multnomah,0.047824,0.000471,0.022005101369863014,0.023,0.00918708080769776
Umatilla  ,Oregon,2014,umatilla,oregon,54.46,50.71,58.3,Oregon,Umatilla,0.047529,0.0065,0.0322447027027027,0.0317945,0.006961299458859024
Washington  ,Oregon,2014,washington,oregon,30.08,28.15,32.29,Oregon,Washington,0.051235,0.000294,0.021104755784061697,0.020824,0.009095073871686916
Adams  ,Pennsylvania,2014,adams,pennsylvania,39.74,36.83,42.71,Pennsylvania,Adams,0.065412,0.003824,0.034123799516908214,0.034029500000000004,0.010768720872325228
Allegheny  ,Pennsylvania,2014,allegheny,pennsylvania,41.24,39.44,43.3,Pennsylvania,Allegheny,0.067059,0.000412,0.029240958199356914,0.029824,0.010065663806112983
Armstrong  ,Pennsylvania,2014,armstrong,pennsylvania,49.74,46.6,52.91,Pennsylvania,Armstrong,0.051412,0.005529,0.029564306849315068,0.030176,0.00896691886416811
Beaver  ,Pennsylvania,2014,beaver,pennsylvania,45.03,42.4,47.63,Pennsylvania,Beaver,0.068647,0.000462,0.03089763811357074,0.031118,0.01076825378874832
Berks  ,Pennsylvania,2014,berks,pennsylvania,39.61,37.58,42.07,Pennsylvania,Berks,0.058941,0.001,0.027931849927849927,0.027588,0.01069030206119204
Blair  ,Pennsylvania,2014,blair,pennsylvania,48.47,45.69,51.29,Pennsylvania,Blair,0.052176,0.001353,0.02640523676880223,0.026,0.009227841624515232
Bradford  ,Pennsylvania,2014,bradford,pennsylvania,53.44,49.76,57.47,Pennsylvania,Bradford,0.050235,0.009412,0.0252495698630137,0.025176,0.008281212858671585
Bucks  ,Pennsylvania,2014,bucks,pennsylvania,40.48,38.29,43.01,Pennsylvania,Bucks,0.066941,0.000176,0.02794124861878453,0.028059,0.01145955316741203
Cambria  ,Pennsylvania,2014,cambria,pennsylvania,43.33,40.85,46.0,Pennsylvania,Cambria,0.049941,0.000294,0.02513832602739726,0.025176,0.009331841256516349
Centre  ,Pennsylvania,2014,centre,pennsylvania,36.11,33.76,38.66,Pennsylvania,Centre,0.058471,0.003647,0.030684027548209366,0.0304145,0.009532930966551325
Chester  ,Pennsylvania,2014,chester,pennsylvania,32.9,30.99,35.15,Pennsylvania,Chester,0.063647,0.000824,0.03255619209039548,0.0334705,0.010663510765675725
Clearfield  ,Pennsylvania,2014,clearfield,pennsylvania,54.42,51.21,57.81,Pennsylvania,Clearfield,0.061471,0.008588,0.029907473484848485,0.0293825,0.009197429238240984
Dauphin  ,Pennsylvania,2014,dauphin,pennsylvania,36.75,34.68,39.19,Pennsylvania,Dauphin,0.053059,0.000412,0.025908927382753404,0.025176,0.011154307659029963
Delaware  ,Pennsylvania,2014,delaware,pennsylvania,44.0,41.53,46.71,Pennsylvania,Delaware,0.061353,0.0,0.028651373177842564,0.029471,0.011117062456227044
Elk  ,Pennsylvania,2014,elk,pennsylvania,46.77,43.37,50.31,Pennsylvania,Elk,0.069235,0.011647,0.034285142857142854,0.0336175,0.008953068569266179
Erie  ,Pennsylvania,2014,erie,pennsylvania,50.99,48.33,53.96,Pennsylvania,Erie,0.063647,0.007529,0.03328556936416185,0.0336175,0.009053266738592336
Franklin  ,Pennsylvania,2014,franklin,pennsylvania,42.44,39.92,45.47,Pennsylvania,Franklin,0.062,0.009294,0.036434542274052475,0.037,0.009792444044563019
Greene  ,Pennsylvania,2014,greene,pennsylvania,70.81,65.98,75.73,Pennsylvania,Greene,0.067647,0.003235,0.035147659340659346,0.035882,0.00960428916202932
Indiana  ,Pennsylvania,2014,indiana,pennsylvania,35.89,33.2,38.79,Pennsylvania,Indiana,0.068765,0.009294,0.034950027397260275,0.035706,0.009778232913253842
Lackawanna  ,Pennsylvania,2014,lackawanna,pennsylvania,48.45,46.0,51.3,Pennsylvania,Lackawanna,0.056882,0.001765,0.026016496784565916,0.025471,0.009721228012615405
Lancaster  ,Pennsylvania,2014,lancaster,pennsylvania,36.05,34.09,38.31,Pennsylvania,Lancaster,0.053706,0.002,0.028272449315068494,0.028471,0.010307318499278831
Lawrence  ,Pennsylvania,2014,lawrence,pennsylvania,46.19,43.41,49.39,Pennsylvania,Lawrence,0.054529,0.001471,0.027654651098901098,0.027824,0.00920582871813149
Lebanon  ,Pennsylvania,2014,lebanon,pennsylvania,42.5,39.98,45.2,Pennsylvania,Lebanon,0.055882,0.002765,0.031336528767123284,0.032176,0.010329880844996961
Lehigh  ,Pennsylvania,2014,lehigh,pennsylvania,35.91,33.8,38.08,Pennsylvania,Lehigh,0.056353,0.001765,0.02990454929577465,0.030118,0.011311655247841033
Luzerne  ,Pennsylvania,2014,luzerne,pennsylvania,43.94,41.88,46.29,Pennsylvania,Luzerne,0.055706,0.000353,0.027943738372093026,0.027588,0.00991078938512328
Lycoming  ,Pennsylvania,2014,lycoming,pennsylvania,50.45,47.55,53.83,Pennsylvania,Lycoming,0.056588,0.000647,0.028548065934065933,0.028588,0.009787064840875305
Mercer  ,Pennsylvania,2014,mercer,pennsylvania,48.5,45.68,51.45,Pennsylvania,Mercer,0.064471,0.002529,0.032439773691654884,0.032357,0.009205310191980584
Monroe  ,Pennsylvania,2014,monroe,pennsylvania,45.31,42.65,48.0,Pennsylvania,Monroe,0.054647,0.001882,0.029752797260273973,0.029529,0.009415300299698837
Montgomery  ,Pennsylvania,2014,montgomery,pennsylvania,34.87,32.97,37.06,Pennsylvania,Montgomery,0.059118,0.000176,0.02791133608815427,0.028294,0.011373889667744518
Northampton  ,Pennsylvania,2014,northampton,pennsylvania,32.77,30.78,35.12,Pennsylvania,Northampton,0.058118,0.001412,0.026099502158273384,0.025706,0.011342517425982331
Perry  ,Pennsylvania,2014,perry,pennsylvania,47.47,43.61,51.22,Pennsylvania,Perry,0.053471,0.005471,0.028497561056105607,0.029,0.010147903554514273
Philadelphia  ,Pennsylvania,2014,philadelphia,pennsylvania,40.8,39.0,42.8,Pennsylvania,Philadelphia,0.063471,0.0,0.026283598591549294,0.026529,0.01198160044994964
Somerset  ,Pennsylvania,2014,somerset,pennsylvania,45.41,42.35,48.45,Pennsylvania,Somerset,0.052235,0.008412,0.030021057534246578,0.029588,0.008350621118537347
Tioga  ,Pennsylvania,2014,tioga,pennsylvania,49.67,46.01,53.82,Pennsylvania,Tioga,0.057353,0.014176,0.034632954285714286,0.0342055,0.008574811109428251
Washington  ,Pennsylvania,2014,washington,pennsylvania,50.47,47.65,53.35,Pennsylvania,Washington,0.063824,0.000176,0.028045654295532647,0.028353,0.009177445849241336
Westmoreland  ,Pennsylvania,2014,westmoreland,pennsylvania,42.77,40.66,45.27,Pennsylvania,Westmoreland,0.057882,0.003353,0.02785877673545966,0.027529,0.00902997383659183
York  ,Pennsylvania,2014,york,pennsylvania,38.94,36.7,41.3,Pennsylvania,York,0.057235,0.001118,0.029922478260869564,0.029294,0.010976643546433245
Kent  ,Rhode Island,2014,kent,rhode island,47.98,45.29,50.78,Rhode Island,Kent,0.053,0.009471,0.03010297154471545,0.0294705,0.009593133507943464
Providence  ,Rhode Island,2014,providence,rhode island,39.41,37.25,41.71,Rhode Island,Providence,0.062059,0.002176,0.030755279452054793,0.030824,0.00995178970009309
Washington  ,Rhode Island,2014,washington,rhode island,40.24,37.31,43.25,Rhode Island,Washington,0.055941,0.016176,0.03662759756097561,0.0366765,0.008437900435041145
Abbeville  ,South Carolina,2014,abbeville,south carolina,49.39,45.16,54.07,South Carolina,Abbeville,0.050647,0.004941,0.027548150753768846,0.027765,0.009591956698739409
Aiken  ,South Carolina,2014,aiken,south carolina,52.17,49.07,55.57,South Carolina,Aiken,0.054538,0.010235,0.0338962466367713,0.033765,0.00963441093947149
Anderson  ,South Carolina,2014,anderson,south carolina,64.24,60.57,68.18,South Carolina,Anderson,0.053294,0.011529,0.03197826244343891,0.030882,0.008870115125515627
Berkeley  ,South Carolina,2014,berkeley,south carolina,59.66,56.1,63.23,South Carolina,Berkeley,0.051647,0.006353,0.025868064814814812,0.024440999999999997,0.009195657403081592
Charleston  ,South Carolina,2014,charleston,south carolina,42.6,40.01,45.26,South Carolina,Charleston,0.058588,0.004385,0.027714878151260506,0.0265665,0.009986640262255686
Cherokee  ,South Carolina,2014,cherokee,south carolina,75.5,70.57,80.33,South Carolina,Cherokee,0.063412,0.003556,0.03534564735516373,0.035118,0.011242546542001281
Chesterfield  ,South Carolina,2014,chesterfield,south carolina,64.18,59.31,69.03,South Carolina,Chesterfield,0.054765,0.008353,0.033337,0.033882,0.009483034784876778
Colleton  ,South Carolina,2014,colleton,south carolina,66.82,61.71,71.79,South Carolina,Colleton,0.053059,0.003235,0.026220909420289852,0.024941,0.00919978494269107
Darlington  ,South Carolina,2014,darlington,south carolina,75.83,70.69,80.89,South Carolina,Darlington,0.055176,0.009118,0.030732128205128204,0.0302375,0.01002669614179933
Edgefield  ,South Carolina,2014,edgefield,south carolina,46.62,42.67,50.98,South Carolina,Edgefield,0.046706,0.004176,0.02638257766990291,0.0265295,0.008798020515796545
Greenville  ,South Carolina,2014,greenville,south carolina,49.26,46.64,52.1,South Carolina,Greenville,0.050176,0.0,0.0268757,0.0261765,0.009390934030798333
Oconee  ,South Carolina,2014,oconee,south carolina,58.08,54.64,61.9,South Carolina,Oconee,0.062824,0.011294,0.03572880147058824,0.035,0.010035921931163632
Pickens  ,South Carolina,2014,pickens,south carolina,64.07,60.25,68.26,South Carolina,Pickens,0.054529,0.0052,0.02726130043859649,0.0260315,0.008999999207794838
Richland  ,South Carolina,2014,richland,south carolina,37.4,34.92,40.04,South Carolina,Richland,0.057412,0.003,0.026294854195323247,0.024647,0.01225412226511363
Spartanburg  ,South Carolina,2014,spartanburg,south carolina,71.3,67.98,75.03,South Carolina,Spartanburg,0.053588,0.008824,0.029531396135265703,0.028588,0.008721922065245604
York  ,South Carolina,2014,york,south carolina,59.67,56.15,63.32,South Carolina,York,0.054882,0.001118,0.0281808,0.028235,0.009972333977729593
Brookings  ,South Dakota,2014,brookings,south dakota,37.36,33.34,41.65,South Dakota,Brookings,0.051294,0.004588,0.030411988636363633,0.031706,0.008304600741838941
