County Name,State Name,year,Mortality Rate
Caldwell  ,Kentucky,2010,"61.23 (56.09, 66.89)"
Calloway  ,Kentucky,2010,"68.09 (63.97, 72.30)"
Campbell  ,Kentucky,2010,"52.78 (49.61, 55.98)"
Carlisle  ,Kentucky,2010,"64.12 (57.01, 71.27)"
Carroll  ,Kentucky,2010,"83.31 (76.04, 89.83)"
Carter  ,Kentucky,2010,"74.74 (69.86, 79.42)"
Casey  ,Kentucky,2010,"76.48 (71.01, 81.68)"
Christian  ,Kentucky,2010,"78.51 (74.08, 83.05)"
Clark  ,Kentucky,2010,"57.83 (53.64, 62.03)"
Clay  ,Kentucky,2010,"89.48 (83.18, 96.06)"
Clinton  ,Kentucky,2010,"76.38 (69.86, 82.81)"
Crittenden  ,Kentucky,2010,"65.86 (59.78, 72.00)"
Cumberland  ,Kentucky,2010,"60.82 (54.61, 66.74)"
Daviess  ,Kentucky,2010,"55.53 (52.28, 58.95)"
Edmonson  ,Kentucky,2010,"62.11 (57.03, 67.41)"
Elliott  ,Kentucky,2010,"90.93 (83.21, 98.81)"
Estill  ,Kentucky,2010,"68.69 (63.16, 74.60)"
Fayette  ,Kentucky,2010,"49.77 (47.24, 52.51)"
Fleming  ,Kentucky,2010,"78.21 (72.30, 84.58)"
Floyd  ,Kentucky,2010,"107.89 (101.48, 114.61)"
Franklin  ,Kentucky,2010,"66.88 (62.47, 71.03)"
Fulton  ,Kentucky,2010,"77.03 (70.07, 84.50)"
Gallatin  ,Kentucky,2010,"82.81 (74.65, 91.54)"
Garrard  ,Kentucky,2010,"54.06 (49.60, 58.88)"
Grant  ,Kentucky,2010,"78.65 (73.02, 84.57)"
Graves  ,Kentucky,2010,"89.91 (84.96, 94.72)"
Grayson  ,Kentucky,2010,"70.27 (65.82, 75.02)"
Green  ,Kentucky,2010,"58.58 (53.38, 63.75)"
Greenup  ,Kentucky,2010,"68.69 (64.22, 73.44)"
Hancock  ,Kentucky,2010,"57.26 (51.38, 63.87)"
Hardin  ,Kentucky,2010,"61.80 (58.56, 65.05)"
Harlan  ,Kentucky,2010,"109.46 (102.25, 116.42)"
Harrison  ,Kentucky,2010,"63.77 (59.27, 69.09)"
Hart  ,Kentucky,2010,"77.90 (72.46, 83.49)"
Henderson  ,Kentucky,2010,"68.42 (64.53, 72.68)"
Henry  ,Kentucky,2010,"69.93 (64.60, 75.84)"
Hickman  ,Kentucky,2010,"52.25 (47.03, 58.18)"
Hopkins  ,Kentucky,2010,"75.43 (70.88, 79.87)"
Jackson  ,Kentucky,2010,"79.20 (73.35, 85.52)"
Jefferson  ,Kentucky,2010,"56.45 (54.06, 58.82)"
Jessamine  ,Kentucky,2010,"58.49 (54.45, 62.60)"
Johnson  ,Kentucky,2010,"96.03 (89.74, 102.13)"
Kenton  ,Kentucky,2010,"62.29 (59.09, 65.91)"
Knott  ,Kentucky,2010,"81.80 (75.71, 88.08)"
Knox  ,Kentucky,2010,"82.97 (78.06, 87.78)"
Larue  ,Kentucky,2010,"63.38 (57.95, 68.33)"
Laurel  ,Kentucky,2010,"70.85 (66.64, 75.51)"
Lawrence  ,Kentucky,2010,"100.53 (93.68, 107.87)"
Lee  ,Kentucky,2010,"109.61 (100.94, 118.62)"
Leslie  ,Kentucky,2010,"116.07 (105.46, 125.66)"
Letcher  ,Kentucky,2010,"95.88 (88.83, 102.56)"
Lewis  ,Kentucky,2010,"97.28 (90.03, 104.45)"
Lincoln  ,Kentucky,2010,"85.82 (80.31, 91.32)"
Livingston  ,Kentucky,2010,"72.99 (66.84, 79.72)"
Logan  ,Kentucky,2010,"71.82 (66.98, 76.66)"
Lyon  ,Kentucky,2010,"54.48 (48.92, 60.19)"
Madison  ,Kentucky,2010,"60.05 (56.35, 63.56)"
Magoffin  ,Kentucky,2010,"139.12 (130.58, 147.94)"
Marion  ,Kentucky,2010,"64.96 (59.68, 70.09)"
Marshall  ,Kentucky,2010,"70.56 (66.23, 74.97)"
Martin  ,Kentucky,2010,"96.29 (88.26, 104.07)"
Mason  ,Kentucky,2010,"79.72 (73.79, 85.77)"
McCracken  ,Kentucky,2010,"64.18 (60.45, 68.20)"
McCreary  ,Kentucky,2010,"114.25 (106.88, 121.95)"
McLean  ,Kentucky,2010,"63.43 (57.18, 69.86)"
Meade  ,Kentucky,2010,"68.29 (63.02, 73.80)"
Menifee  ,Kentucky,2010,"74.41 (66.55, 82.43)"
Mercer  ,Kentucky,2010,"73.43 (68.31, 78.45)"
Metcalfe  ,Kentucky,2010,"96.31 (89.09, 103.63)"
Monroe  ,Kentucky,2010,"63.58 (57.88, 69.28)"
Montgomery  ,Kentucky,2010,"57.09 (52.54, 61.60)"
Morgan  ,Kentucky,2010,"78.66 (72.62, 84.64)"
Muhlenberg  ,Kentucky,2010,"63.14 (58.82, 67.41)"
Nelson  ,Kentucky,2010,"64.41 (60.47, 68.60)"
Nicholas  ,Kentucky,2010,"100.08 (92.09, 108.25)"
Ohio  ,Kentucky,2010,"57.11 (52.34, 61.94)"
Oldham  ,Kentucky,2010,"50.95 (46.90, 54.91)"
Owen  ,Kentucky,2010,"62.40 (57.14, 67.92)"
Owsley  ,Kentucky,2010,"118.22 (107.81, 128.19)"
Pendleton  ,Kentucky,2010,"73.32 (66.96, 79.90)"
Perry  ,Kentucky,2010,"115.25 (108.23, 122.53)"
Pike  ,Kentucky,2010,"99.21 (94.03, 104.75)"
Powell  ,Kentucky,2010,"97.51 (90.34, 104.83)"
Pulaski  ,Kentucky,2010,"74.56 (70.67, 78.69)"
Robertson  ,Kentucky,2010,"66.81 (56.99, 77.00)"
Rockcastle  ,Kentucky,2010,"79.43 (73.67, 85.41)"
Rowan  ,Kentucky,2010,"80.66 (74.80, 86.37)"
Russell  ,Kentucky,2010,"76.90 (71.26, 82.65)"
Scott  ,Kentucky,2010,"55.44 (51.64, 59.60)"
Shelby  ,Kentucky,2010,"49.66 (46.08, 53.23)"
Simpson  ,Kentucky,2010,"53.26 (48.41, 58.08)"
Spencer  ,Kentucky,2010,"61.13 (54.80, 67.27)"
Taylor  ,Kentucky,2010,"54.54 (50.21, 59.09)"
Todd  ,Kentucky,2010,"80.35 (74.52, 86.84)"
Trigg  ,Kentucky,2010,"66.89 (61.54, 72.65)"
Trimble  ,Kentucky,2010,"70.64 (63.72, 77.24)"
Union  ,Kentucky,2010,"69.96 (64.39, 75.67)"
Warren  ,Kentucky,2010,"56.91 (53.46, 60.52)"
Washington  ,Kentucky,2010,"52.77 (47.64, 57.90)"
Wayne  ,Kentucky,2010,"76.56 (71.31, 82.22)"
Webster  ,Kentucky,2010,"83.51 (77.03, 90.13)"
Whitley  ,Kentucky,2010,"86.72 (81.67, 91.71)"
Wolfe  ,Kentucky,2010,"128.86 (118.97, 138.79)"
Woodford  ,Kentucky,2010,"51.45 (46.74, 55.78)"
Acadia  ,Louisiana,2010,"46.97 (43.85, 50.25)"
Allen  ,Louisiana,2010,"50.95 (46.77, 55.36)"
Ascension  ,Louisiana,2010,"48.94 (45.56, 52.41)"
Assumption  ,Louisiana,2010,"32.57 (28.59, 36.52)"
Avoyelles  ,Louisiana,2010,"55.39 (51.36, 59.37)"
Beauregard  ,Louisiana,2010,"52.64 (48.44, 56.82)"
Bienville  ,Louisiana,2010,"55.84 (50.61, 60.70)"
Bossier  ,Louisiana,2010,"63.17 (59.87, 66.80)"
Caddo  ,Louisiana,2010,"60.21 (57.55, 63.06)"
Calcasieu  ,Louisiana,2010,"54.55 (51.42, 57.97)"
Caldwell  ,Louisiana,2010,"71.22 (64.75, 77.92)"
Cameron  ,Louisiana,2010,"37.60 (32.88, 42.48)"
Catahoula  ,Louisiana,2010,"54.75 (49.02, 60.39)"
Claiborne  ,Louisiana,2010,"39.34 (34.99, 43.40)"
Concordia  ,Louisiana,2010,"53.16 (48.58, 57.64)"
De Soto  ,Louisiana,2010,"55.11 (50.87, 59.48)"
East Baton Rouge  ,Louisiana,2010,"40.36 (38.12, 42.75)"
East Carroll  ,Louisiana,2010,"57.35 (50.76, 64.22)"
East Feliciana  ,Louisiana,2010,"64.40 (58.87, 70.31)"
Evangeline  ,Louisiana,2010,"55.52 (51.56, 59.63)"
Franklin  ,Louisiana,2010,"41.70 (37.60, 46.07)"
Grant  ,Louisiana,2010,"72.71 (67.40, 78.54)"
Iberia  ,Louisiana,2010,"45.34 (42.24, 48.85)"
Iberville  ,Louisiana,2010,"75.36 (70.62, 80.30)"
Jackson  ,Louisiana,2010,"50.10 (45.12, 55.08)"
Jefferson Davis  ,Louisiana,2010,"52.15 (48.05, 56.00)"
Jefferson  ,Louisiana,2010,"41.04 (38.75, 44.05)"
LaSalle  ,Louisiana,2010,"62.93 (57.26, 68.21)"
Lafayette  ,Louisiana,2010,"38.46 (35.90, 41.06)"
Lafourche  ,Louisiana,2010,"36.19 (33.35, 39.24)"
Lincoln  ,Louisiana,2010,"43.97 (40.42, 47.45)"
Livingston  ,Louisiana,2010,"66.95 (63.16, 70.52)"
Madison  ,Louisiana,2010,"52.71 (46.77, 58.41)"
Morehouse  ,Louisiana,2010,"58.23 (53.65, 62.75)"
Natchitoches  ,Louisiana,2010,"47.86 (43.84, 52.13)"
Orleans  ,Louisiana,2010,"32.07 (30.14, 34.21)"
Ouachita  ,Louisiana,2010,"59.14 (56.28, 62.19)"
Plaquemines  ,Louisiana,2010,"47.23 (42.49, 51.92)"
Pointe Coupee  ,Louisiana,2010,"35.64 (31.84, 39.35)"
Rapides  ,Louisiana,2010,"52.90 (49.77, 56.18)"
Red River  ,Louisiana,2010,"70.22 (63.04, 77.27)"
Richland  ,Louisiana,2010,"64.42 (59.68, 69.56)"
Sabine  ,Louisiana,2010,"48.43 (43.98, 52.90)"
Saint Bernard  ,Louisiana,2010,"52.33 (47.64, 56.82)"
Saint Charles  ,Louisiana,2010,"40.58 (36.80, 44.62)"
Saint Helena  ,Louisiana,2010,"40.96 (35.62, 46.20)"
Saint James  ,Louisiana,2010,"27.39 (23.13, 31.79)"
Saint John the Baptist  ,Louisiana,2010,"37.09 (33.00, 41.01)"
Saint Landry  ,Louisiana,2010,"50.15 (47.17, 53.17)"
Saint Martin  ,Louisiana,2010,"48.20 (44.80, 52.04)"
Saint Mary  ,Louisiana,2010,"52.28 (48.42, 56.42)"
Saint Tammany  ,Louisiana,2010,"49.92 (47.08, 52.85)"
Tangipahoa  ,Louisiana,2010,"54.19 (50.95, 57.52)"
Tensas  ,Louisiana,2010,"49.11 (43.13, 55.34)"
Terrebonne  ,Louisiana,2010,"49.75 (46.18, 53.92)"
Union  ,Louisiana,2010,"55.26 (50.65, 59.85)"
Vermilion  ,Louisiana,2010,"33.27 (30.13, 36.52)"
Vernon  ,Louisiana,2010,"62.88 (58.94, 67.27)"
Washington  ,Louisiana,2010,"58.44 (54.29, 62.76)"
Webster  ,Louisiana,2010,"65.10 (60.90, 69.18)"
West Baton Rouge  ,Louisiana,2010,"49.97 (45.61, 54.47)"
West Carroll  ,Louisiana,2010,"71.82 (65.97, 78.31)"
West Feliciana  ,Louisiana,2010,"45.08 (39.52, 50.43)"
Winn  ,Louisiana,2010,"62.28 (56.99, 68.24)"
Androscoggin  ,Maine,2010,"64.98 (61.30, 68.80)"
Aroostook  ,Maine,2010,"53.33 (50.07, 56.86)"
Cumberland  ,Maine,2010,"44.16 (41.56, 47.04)"
Franklin  ,Maine,2010,"55.25 (51.03, 59.74)"
Hancock  ,Maine,2010,"40.99 (38.02, 44.17)"
Kennebec  ,Maine,2010,"59.06 (55.94, 62.50)"
Knox  ,Maine,2010,"42.55 (39.16, 46.09)"
Lincoln  ,Maine,2010,"45.00 (41.68, 48.72)"
Oxford  ,Maine,2010,"64.90 (61.13, 69.43)"
Penobscot  ,Maine,2010,"58.43 (55.34, 61.95)"
Piscataquis  ,Maine,2010,"60.33 (55.42, 65.39)"
Sagadahoc  ,Maine,2010,"56.95 (52.49, 61.61)"
Somerset  ,Maine,2010,"65.82 (61.80, 69.99)"
Waldo  ,Maine,2010,"49.99 (46.20, 54.20)"
Washington  ,Maine,2010,"59.74 (55.86, 63.85)"
York  ,Maine,2010,"45.10 (42.65, 47.90)"
Allegany  ,Maryland,2010,"55.37 (52.26, 58.74)"
Anne Arundel  ,Maryland,2010,"40.13 (37.98, 42.43)"
"Baltimore City, Maryland",Maryland,2010,"39.82 (37.75, 41.90)"
Baltimore  ,Maryland,2010,"36.79 (34.98, 38.82)"
Calvert  ,Maryland,2010,"44.69 (41.64, 47.74)"
Caroline  ,Maryland,2010,"56.51 (52.49, 60.76)"
Carroll  ,Maryland,2010,"49.35 (46.19, 52.61)"
Cecil  ,Maryland,2010,"64.85 (61.19, 68.69)"
Charles  ,Maryland,2010,"42.76 (39.78, 45.92)"
Dorchester  ,Maryland,2010,"42.96 (39.27, 46.60)"
Frederick  ,Maryland,2010,"39.86 (37.58, 42.47)"
Garrett  ,Maryland,2010,"51.70 (48.22, 55.67)"
Harford  ,Maryland,2010,"40.58 (38.21, 43.21)"
Howard  ,Maryland,2010,"26.15 (24.48, 28.20)"
Kent  ,Maryland,2010,"40.58 (37.15, 44.12)"
Montgomery  ,Maryland,2010,"22.54 (21.27, 24.31)"
Prince George's  ,Maryland,2010,"22.54 (21.27, 24.31)"
Queen Anne's  ,Maryland,2010,"43.07 (39.64, 46.52)"
Saint Mary's  ,Maryland,2010,"45.03 (41.98, 48.39)"
Somerset  ,Maryland,2010,"43.07 (39.03, 47.50)"
Talbot  ,Maryland,2010,"33.96 (30.88, 37.07)"
Washington  ,Maryland,2010,"54.29 (51.40, 57.45)"
Wicomico  ,Maryland,2010,"49.21 (46.14, 52.15)"
Worcester  ,Maryland,2010,"35.96 (33.07, 39.07)"
Barnstable  ,Massachusetts,2010,"35.39 (33.39, 37.62)"
Berkshire  ,Massachusetts,2010,"45.15 (42.61, 47.57)"
Bristol  ,Massachusetts,2010,"39.99 (38.23, 42.07)"
Dukes  ,Massachusetts,2010,"32.85 (28.88, 36.64)"
Essex  ,Massachusetts,2010,"36.25 (34.34, 38.59)"
Franklin  ,Massachusetts,2010,"46.04 (43.36, 48.98)"
Hampden  ,Massachusetts,2010,"40.45 (38.38, 42.97)"
Hampshire  ,Massachusetts,2010,"38.60 (36.19, 41.38)"
Middlesex  ,Massachusetts,2010,"30.49 (29.00, 32.45)"
Nantucket  ,Massachusetts,2010,"32.10 (25.55, 38.29)"
Norfolk  ,Massachusetts,2010,"32.51 (30.88, 34.57)"
Plymouth  ,Massachusetts,2010,"44.39 (42.18, 46.97)"
Suffolk  ,Massachusetts,2010,"32.65 (30.82, 34.81)"
Worcester  ,Massachusetts,2010,"42.31 (40.44, 44.51)"
Alcona  ,Michigan,2010,"52.73 (48.35, 57.80)"
Alger  ,Michigan,2010,"44.69 (39.92, 49.52)"
Allegan  ,Michigan,2010,"50.11 (47.17, 53.13)"
Alpena  ,Michigan,2010,"48.93 (44.57, 53.21)"
Antrim  ,Michigan,2010,"44.13 (40.39, 47.91)"
Arenac  ,Michigan,2010,"59.07 (54.51, 63.49)"
Baraga  ,Michigan,2010,"37.56 (31.83, 43.02)"
Barry  ,Michigan,2010,"54.64 (51.11, 58.34)"
Bay  ,Michigan,2010,"53.53 (50.71, 56.64)"
Benzie  ,Michigan,2010,"49.34 (45.37, 53.15)"
Berrien  ,Michigan,2010,"46.67 (44.07, 49.61)"
Branch  ,Michigan,2010,"63.45 (59.83, 67.27)"
Calhoun  ,Michigan,2010,"63.21 (60.01, 66.40)"
Cass  ,Michigan,2010,"55.35 (52.00, 58.91)"
Charlevoix  ,Michigan,2010,"46.90 (42.89, 50.98)"
Cheboygan  ,Michigan,2010,"54.66 (50.73, 58.79)"
Chippewa  ,Michigan,2010,"47.62 (43.72, 52.44)"
Clare  ,Michigan,2010,"70.34 (65.58, 74.67)"
Clinton  ,Michigan,2010,"37.40 (34.41, 40.42)"
Crawford  ,Michigan,2010,"65.10 (60.09, 69.98)"
Delta  ,Michigan,2010,"45.04 (41.98, 48.38)"
Dickinson  ,Michigan,2010,"38.34 (34.84, 42.13)"
Eaton  ,Michigan,2010,"47.90 (44.80, 51.27)"
Emmet  ,Michigan,2010,"51.35 (47.15, 55.41)"
Genesee  ,Michigan,2010,"56.70 (54.11, 59.73)"
Gladwin  ,Michigan,2010,"57.57 (53.61, 61.64)"
Gogebic  ,Michigan,2010,"39.16 (35.26, 43.23)"
Grand Traverse  ,Michigan,2010,"43.54 (40.57, 46.83)"
Gratiot  ,Michigan,2010,"53.00 (49.27, 56.76)"
Hillsdale  ,Michigan,2010,"59.29 (55.55, 63.13)"
Houghton  ,Michigan,2010,"38.72 (35.28, 42.18)"
Huron  ,Michigan,2010,"41.56 (38.37, 45.06)"
Ingham  ,Michigan,2010,"44.63 (42.09, 47.77)"
Ionia  ,Michigan,2010,"60.41 (56.43, 64.74)"
Iosco  ,Michigan,2010,"63.42 (59.26, 67.82)"
Iron  ,Michigan,2010,"41.51 (37.61, 45.25)"
Isabella  ,Michigan,2010,"49.55 (45.90, 53.57)"
Jackson  ,Michigan,2010,"58.16 (54.92, 61.34)"
Kalamazoo  ,Michigan,2010,"52.52 (49.92, 55.61)"
Kalkaska  ,Michigan,2010,"54.84 (49.98, 59.57)"
Kent  ,Michigan,2010,"40.07 (38.04, 42.36)"
Keweenaw  ,Michigan,2010,"35.81 (29.80, 42.06)"
Lake  ,Michigan,2010,"56.15 (51.20, 60.86)"
Lapeer  ,Michigan,2010,"54.22 (50.79, 57.60)"
Leelanau  ,Michigan,2010,"33.37 (30.28, 36.55)"
Lenawee  ,Michigan,2010,"60.20 (56.68, 64.09)"
Livingston  ,Michigan,2010,"44.68 (41.91, 47.52)"
Luce  ,Michigan,2010,"54.60 (47.96, 61.35)"
Mackinac  ,Michigan,2010,"50.66 (45.77, 55.56)"
Macomb  ,Michigan,2010,"42.85 (41.07, 45.05)"
Manistee  ,Michigan,2010,"43.60 (40.23, 47.09)"
Marquette  ,Michigan,2010,"46.64 (43.54, 50.39)"
Mason  ,Michigan,2010,"54.64 (50.42, 58.66)"
Mecosta  ,Michigan,2010,"45.17 (41.82, 48.62)"
Menominee  ,Michigan,2010,"39.91 (36.51, 43.45)"
Midland  ,Michigan,2010,"46.65 (43.65, 49.68)"
Missaukee  ,Michigan,2010,"56.51 (51.64, 61.40)"
Monroe  ,Michigan,2010,"52.73 (49.87, 55.81)"
Montcalm  ,Michigan,2010,"60.85 (57.15, 64.60)"
Montmorency  ,Michigan,2010,"64.04 (58.54, 69.49)"
Muskegon  ,Michigan,2010,"54.89 (51.77, 58.30)"
Newaygo  ,Michigan,2010,"61.98 (57.80, 65.97)"
Oakland  ,Michigan,2010,"40.12 (38.27, 42.32)"
Oceana  ,Michigan,2010,"48.28 (44.39, 52.52)"
Ogemaw  ,Michigan,2010,"81.73 (76.76, 86.77)"
Ontonagon  ,Michigan,2010,"34.69 (30.12, 39.28)"
Osceola  ,Michigan,2010,"60.64 (56.07, 65.56)"
Oscoda  ,Michigan,2010,"59.40 (54.02, 65.15)"
Otsego  ,Michigan,2010,"58.31 (54.30, 62.82)"
Ottawa  ,Michigan,2010,"31.67 (29.55, 34.32)"
Presque Isle  ,Michigan,2010,"42.55 (37.93, 46.85)"
Roscommon  ,Michigan,2010,"66.42 (61.91, 71.17)"
Saginaw  ,Michigan,2010,"54.09 (51.15, 57.17)"
Saint Clair  ,Michigan,2010,"57.68 (54.84, 60.77)"
Saint Joseph  ,Michigan,2010,"56.70 (53.00, 60.31)"
Sanilac  ,Michigan,2010,"51.74 (48.05, 55.29)"
Schoolcraft  ,Michigan,2010,"50.01 (44.74, 55.42)"
Shiawassee  ,Michigan,2010,"59.97 (56.42, 63.57)"
Tuscola  ,Michigan,2010,"53.50 (49.91, 57.12)"
Van Buren  ,Michigan,2010,"56.53 (53.17, 60.03)"
Washtenaw  ,Michigan,2010,"33.61 (31.61, 36.17)"
Wayne  ,Michigan,2010,"44.15 (42.40, 46.26)"
Wexford  ,Michigan,2010,"62.85 (58.36, 67.40)"
Aitkin  ,Minnesota,2010,"34.82 (31.63, 38.20)"
Anoka  ,Minnesota,2010,"43.40 (40.89, 46.17)"
Becker  ,Minnesota,2010,"44.69 (41.31, 48.25)"
Beltrami  ,Minnesota,2010,"51.97 (48.10, 56.19)"
Benton  ,Minnesota,2010,"40.17 (36.51, 43.87)"
Big Stone  ,Minnesota,2010,"32.88 (28.04, 37.79)"
Blue Earth  ,Minnesota,2010,"39.15 (36.06, 42.01)"
Brown  ,Minnesota,2010,"36.32 (33.37, 39.50)"
Carlton  ,Minnesota,2010,"45.74 (41.79, 49.94)"
Carver  ,Minnesota,2010,"32.85 (30.23, 35.63)"
Cass  ,Minnesota,2010,"44.45 (40.94, 48.14)"
Chippewa  ,Minnesota,2010,"39.78 (35.58, 43.92)"
Chisago  ,Minnesota,2010,"41.74 (38.47, 45.18)"
Clay  ,Minnesota,2010,"37.36 (34.47, 40.37)"
Clearwater  ,Minnesota,2010,"46.95 (42.01, 52.18)"
Cook  ,Minnesota,2010,"29.22 (24.65, 33.58)"
Cottonwood  ,Minnesota,2010,"27.10 (24.09, 30.41)"
Crow Wing  ,Minnesota,2010,"39.10 (36.26, 42.25)"
Dakota  ,Minnesota,2010,"36.11 (33.87, 38.56)"
Dodge  ,Minnesota,2010,"43.48 (39.44, 47.98)"
Douglas  ,Minnesota,2010,"33.39 (30.28, 36.46)"
Faribault  ,Minnesota,2010,"43.04 (39.47, 46.81)"
Fillmore  ,Minnesota,2010,"37.90 (34.55, 41.48)"
Freeborn  ,Minnesota,2010,"38.17 (35.09, 41.60)"
Goodhue  ,Minnesota,2010,"40.64 (37.75, 43.76)"
Grant  ,Minnesota,2010,"35.78 (31.54, 40.03)"
Hennepin  ,Minnesota,2010,"38.55 (36.65, 40.82)"
Houston  ,Minnesota,2010,"34.48 (31.13, 38.03)"
Hubbard  ,Minnesota,2010,"41.81 (37.90, 45.87)"
Isanti  ,Minnesota,2010,"41.94 (38.10, 45.70)"
Itasca  ,Minnesota,2010,"41.69 (38.67, 45.26)"
Jackson  ,Minnesota,2010,"38.29 (34.82, 41.89)"
Kanabec  ,Minnesota,2010,"42.26 (37.98, 46.76)"
Kandiyohi  ,Minnesota,2010,"33.08 (30.09, 36.07)"
Kittson  ,Minnesota,2010,"40.31 (34.87, 46.06)"
Koochiching  ,Minnesota,2010,"43.81 (39.53, 48.08)"
Lac qui Parle  ,Minnesota,2010,"27.11 (23.82, 30.72)"
Lake  ,Minnesota,2010,"40.94 (36.51, 45.46)"
Lake of the Woods  ,Minnesota,2010,"35.42 (29.49, 41.35)"
Le Sueur  ,Minnesota,2010,"30.37 (27.21, 33.57)"
Lincoln  ,Minnesota,2010,"37.03 (32.70, 41.62)"
Lyon  ,Minnesota,2010,"42.33 (38.86, 46.07)"
Mahnomen  ,Minnesota,2010,"46.09 (39.58, 52.91)"
Marshall  ,Minnesota,2010,"31.45 (27.83, 34.92)"
Martin  ,Minnesota,2010,"34.01 (30.87, 37.21)"
McLeod  ,Minnesota,2010,"33.68 (30.50, 37.06)"
Meeker  ,Minnesota,2010,"45.70 (41.84, 49.62)"
Mille Lacs  ,Minnesota,2010,"50.43 (46.13, 55.11)"
Morrison  ,Minnesota,2010,"37.15 (34.11, 40.26)"
Mower  ,Minnesota,2010,"37.11 (34.17, 40.23)"
Murray  ,Minnesota,2010,"39.16 (35.19, 42.98)"
Nicollet  ,Minnesota,2010,"32.17 (28.64, 35.50)"
Nobles  ,Minnesota,2010,"38.38 (35.01, 41.95)"
Norman  ,Minnesota,2010,"39.14 (34.32, 43.83)"
Olmsted  ,Minnesota,2010,"34.14 (31.58, 36.61)"
Otter Tail  ,Minnesota,2010,"38.83 (35.84, 41.81)"
Pennington  ,Minnesota,2010,"41.80 (37.33, 46.75)"
Pine  ,Minnesota,2010,"46.66 (43.21, 50.15)"
Pipestone  ,Minnesota,2010,"43.96 (39.90, 48.06)"
Polk  ,Minnesota,2010,"43.36 (39.89, 47.28)"
Pope  ,Minnesota,2010,"34.43 (30.68, 38.27)"
Ramsey  ,Minnesota,2010,"41.73 (39.53, 44.31)"
Red Lake  ,Minnesota,2010,"32.11 (26.67, 37.85)"
Redwood  ,Minnesota,2010,"39.83 (36.47, 43.63)"
Renville  ,Minnesota,2010,"37.65 (34.43, 41.04)"
Rice  ,Minnesota,2010,"41.75 (38.68, 45.34)"
Rock  ,Minnesota,2010,"46.43 (42.03, 51.11)"
Roseau  ,Minnesota,2010,"31.08 (27.39, 35.05)"
Saint Louis  ,Minnesota,2010,"47.69 (45.08, 50.57)"
Scott  ,Minnesota,2010,"36.60 (33.73, 39.53)"
Sherburne  ,Minnesota,2010,"43.33 (40.09, 46.56)"
Sibley  ,Minnesota,2010,"32.59 (28.85, 36.31)"
Stearns  ,Minnesota,2010,"34.38 (31.96, 37.03)"
Steele  ,Minnesota,2010,"33.76 (30.71, 37.20)"
Stevens  ,Minnesota,2010,"28.16 (24.34, 32.18)"
Swift  ,Minnesota,2010,"35.60 (31.66, 39.73)"
Todd  ,Minnesota,2010,"36.80 (33.50, 40.22)"
Traverse  ,Minnesota,2010,"24.01 (20.36, 27.98)"
Wabasha  ,Minnesota,2010,"37.91 (34.19, 41.73)"
Wadena  ,Minnesota,2010,"43.27 (38.98, 47.77)"
Waseca  ,Minnesota,2010,"33.05 (29.46, 36.77)"
Washington  ,Minnesota,2010,"37.20 (34.49, 40.00)"
Watonwan  ,Minnesota,2010,"34.04 (30.01, 38.29)"
Wilkin  ,Minnesota,2010,"46.19 (41.00, 51.42)"
Winona  ,Minnesota,2010,"36.74 (33.77, 39.91)"
Wright  ,Minnesota,2010,"41.51 (38.62, 44.39)"
Yellow Medicine  ,Minnesota,2010,"35.31 (31.47, 39.09)"
Adams  ,Mississippi,2010,"53.54 (49.56, 57.76)"
Alcorn  ,Mississippi,2010,"74.51 (70.24, 79.07)"
Amite  ,Mississippi,2010,"40.94 (36.93, 45.04)"
Attala  ,Mississippi,2010,"58.69 (54.43, 63.22)"
Benton  ,Mississippi,2010,"44.13 (38.52, 49.54)"
Bolivar  ,Mississippi,2010,"56.22 (51.88, 60.43)"
Calhoun  ,Mississippi,2010,"57.20 (52.26, 62.28)"
Carroll  ,Mississippi,2010,"47.73 (42.76, 52.88)"
Chickasaw  ,Mississippi,2010,"56.71 (52.12, 61.63)"
Choctaw  ,Mississippi,2010,"54.83 (48.68, 60.41)"
Claiborne  ,Mississippi,2010,"57.12 (50.33, 63.84)"
Clarke  ,Mississippi,2010,"55.21 (50.03, 60.69)"
Clay  ,Mississippi,2010,"41.32 (37.39, 45.58)"
Coahoma  ,Mississippi,2010,"58.42 (53.96, 63.54)"
Copiah  ,Mississippi,2010,"52.80 (48.31, 57.12)"
Covington  ,Mississippi,2010,"86.60 (80.64, 92.65)"
DeSoto  ,Mississippi,2010,"55.09 (51.86, 58.43)"
Forrest  ,Mississippi,2010,"70.26 (66.19, 74.54)"
Franklin  ,Mississippi,2010,"48.86 (42.64, 55.31)"
George  ,Mississippi,2010,"94.92 (87.26, 102.99)"
Greene  ,Mississippi,2010,"61.67 (55.38, 68.62)"
Grenada  ,Mississippi,2010,"59.08 (54.45, 63.91)"
Hancock  ,Mississippi,2010,"71.01 (67.12, 75.14)"
Harrison  ,Mississippi,2010,"53.60 (50.95, 56.58)"
Hinds  ,Mississippi,2010,"42.12 (39.91, 44.57)"
Holmes  ,Mississippi,2010,"52.95 (48.02, 58.13)"
Humphreys  ,Mississippi,2010,"41.67 (36.69, 47.32)"
Issaquena  ,Mississippi,2010,"46.53 (38.70, 55.33)"
Itawamba  ,Mississippi,2010,"81.86 (76.46, 87.12)"
Jackson  ,Mississippi,2010,"61.78 (58.51, 65.24)"
